Motility,Gram staining,Aerophilicity,Extreme environment tolerance,Biofilm formation,Animal pathogenicity,Biosafety level,Health association,Host association,Plant pathogenicity,Spore formation,Hemolysis,Cell shape,Member of WA subset,sample
NA,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_020103775.1_ASM2010377v1_genomic.fasta
NA,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_004924335.1_ASM492433v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_026343995.1_ASM2634399v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_024346935.1_ASM2434693v1_genomic.fasta
NA,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,spirillum,TRUE,GCF_948714215.1_MGBC113709_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_015160875.1_ASM1516087v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_021462285.1_ASM2146228v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 2,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_016027455.1_ASM1602745v1_genomic.fasta
NA,gram stain positive,aerobic,TRUE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_011761315.1_ASM1176131v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCA_014656135.1_ASM1465613v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_001468135.1_ASM146813v1_genomic.fasta
NA,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,spirillum,TRUE,GCA_900638485.1_57728_B01_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_034427735.1_ASM3442773v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_027497495.1_ASM2749749v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_001984445.1_ASM198444v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_000833025.1_ASM83302v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_000439375.1_06-3099_v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_001766745.1_ASM176674v1_genomic.fasta
NA,gram stain negative,anaerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,NA,NA,coccus,TRUE,GCA_900114835.1_IMG-taxon_2642422540_annotated_assembly_genomic.fasta
NA,gram stain negative,aerobic,TRUE,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_900111965.1_IMG-taxon_2599185297_annotated_assembly_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_025398255.1_ASM2539825v1_genomic.fasta
NA,gram stain positive,anaerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_000152245.2_ASM15224v2_genomic.fasta
NA,gram stain negative,facultatively anaerobic,FALSE,NA,NA,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_006113225.1_ASM611322v2_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCF_034718895.1_ASM3471889v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCF_009769165.1_ASM976916v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCF_002940015.1_ASM294001v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCF_025765795.1_ASM2576579v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCA_904848625.1_LMG_28140_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_008704855.1_ASM870485v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_963855525.1_PS9952019_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCF_024760485.1_ASM2476048v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_007989895.1_ASM798989v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_900187015.1_50465_F01_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_016026735.1_ASM1602673v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_024347015.1_ASM2434701v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_014199435.1_ASM1419943v1_genomic.fasta
NA,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_013285525.1_ASM1328552v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_000718015.1_ASM71801v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_000709915.1_JSD_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_000725745.1_Doro.v1.0_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCA_014655295.1_ASM1465529v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_000715585.2_ASM71558v2_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014649855.1_ASM1464985v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_004122735.1_ASM412273v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014650175.1_ASM1465017v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014656275.1_ASM1465627v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCF_025398775.1_ASM2539877v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014655475.1_ASM1465547v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_019048065.1_ASM1904806v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_018128425.1_ASM1812842v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014650615.1_ASM1465061v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCA_014656315.1_ASM1465631v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_030388665.1_ASM3038866v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014651035.1_ASM1465103v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCF_025427835.1_ASM2542783v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCF_036243495.1_ASM3624349v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_000716875.1_ASM71687v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014650955.1_ASM1465095v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCA_014650995.1_ASM1465099v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,tail,TRUE,GCA_014651015.1_ASM1465101v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,TRUE,FALSE,NA,bacillus,TRUE,GCA_011761945.1_ASM1176194v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_001691055.1_ASM169105v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,coccus,TRUE,GCF_004359515.1_ASM435951v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,NA,NA,bacillus,TRUE,GCF_002015115.1_ASM201511v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,beta,coccus,TRUE,GCA_015235555.1_ASM1523555v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,NA,gamma,NA,TRUE,GCA_900454535.1_46338_B01_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,NA,FALSE,FALSE,gamma,bacillus,TRUE,GCF_002902945.1_ASM290294v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,NA,gamma,NA,TRUE,GCF_004362535.1_ASM436253v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_025449215.1_ASM2544921v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,NA,gamma,NA,TRUE,GCA_900635775.1_33763_C01_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_033436825.1_ASM3343682v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_000953695.1_AWOD1_genomic.fasta
NA,gram stain positive,aerobic,NA,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_001605725.1_ASM160572v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_900101905.1_IMG-taxon_2619619029_annotated_assembly_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_900111745.1_IMG-taxon_2693429888_annotated_assembly_genomic.fasta
NA,gram stain positive,anaerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCF_001405015.1_13470_2_75_genomic.fasta
NA,gram stain positive,anaerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCA_910822285.1_122-15_genomic.fasta
NA,gram stain negative,anaerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,NA,NA,spirillum,TRUE,GCF_036997725.1_ASM3699772v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCF_004854025.1_ASM485402v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,bacillus,TRUE,GCA_019780885.1_ASM1978088v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCF_034508895.1_ASM3450889v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,NA,FALSE,NA,bacillus,TRUE,GCF_002374835.1_ASM237483v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_010119475.1_ASM1011947v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_003350405.1_ASM335040v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_014174255.1_ASM1417425v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCA_000312525.1_ASM31252v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCA_016026395.1_ASM1602639v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCA_018256375.1_ASM1825637v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_001644015.1_ASM164401v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_021441885.1_ASM2144188v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCF_003263785.1_ASM326378v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,NA,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_030408435.1_ASM3040843v1_genomic.fasta
NA,gram stain negative,NA,FALSE,TRUE,TRUE,biosafety level 1,NA,TRUE,FALSE,NA,NA,spirillum,TRUE,GCF_002009845.1_ASM200984v1_genomic.fasta
NA,gram stain negative,aerobic,TRUE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCF_002302415.1_ASM230241v1_genomic.fasta
NA,gram stain negative,anaerobic,TRUE,TRUE,TRUE,biosafety level 2,NA,TRUE,FALSE,NA,NA,bacillus,TRUE,GCA_019930725.1_ASM1993072v1_genomic.fasta
NA,gram stain positive,facultatively anaerobic,FALSE,TRUE,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,beta,coccus,TRUE,GCA_016127275.1_ASM1612727v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,NA,FALSE,FALSE,NA,coccus,TRUE,GCF_030848225.1_ASM3084822v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,TRUE,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_000285555.1_ASM28555v1_genomic.fasta
NA,gram stain positive,facultatively anaerobic,TRUE,FALSE,FALSE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,bacillus,TRUE,GCF_001936235.1_ASM193623v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 2,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_009810215.1_ASM981021v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,bacillus,TRUE,GCF_009498215.1_ASM949821v1_genomic.fasta
NA,gram stain negative,aerobic,TRUE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_010692905.1_ASM1069290v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,bacillus,TRUE,GCF_034447505.1_ASM3444750v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,NA,bacillus,TRUE,GCF_003667725.1_ASM366772v1_genomic.fasta
NA,gram stain negative,aerobic,NA,NA,TRUE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCF_005144505.2_ASM514450v2_genomic.fasta
NA,gram stain positive,NA,FALSE,TRUE,FALSE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCA_016127775.1_ASM1612777v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,NA,FALSE,FALSE,NA,coccus,TRUE,GCA_016127495.1_ASM1612749v1_genomic.fasta
NA,gram stain negative,anaerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,NA,NA,spirillum,TRUE,GCF_002214805.1_ASM221480v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,TRUE,FALSE,biosafety level 1,NA,TRUE,FALSE,FALSE,gamma,NA,TRUE,GCA_000709415.1_ASM70941v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,TRUE,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,NA,TRUE,GCA_021654795.1_ASM2165479v1_genomic.fasta
NA,gram stain positive,NA,FALSE,TRUE,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,coccus,TRUE,GCA_901544385.1_42912_F01_genomic.fasta
NA,gram stain positive,NA,TRUE,NA,FALSE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,coccus,TRUE,GCA_900636435.1_42197_C01_genomic.fasta
NA,gram stain positive,facultatively anaerobic,FALSE,TRUE,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,coccus,TRUE,GCA_900475585.1_44087_H01_genomic.fasta
NA,gram stain positive,aerobic,TRUE,NA,FALSE,biosafety level 1,NA,TRUE,FALSE,FALSE,beta,coccus,TRUE,GCA_903886475.1_Streptococcus_thermophilus_CIRM_65_genomic.fasta
NA,gram stain positive,facultatively anaerobic,FALSE,TRUE,FALSE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,coccus,TRUE,GCF_009738105.1_ASM973810v1_genomic.fasta
NA,gram stain positive,NA,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,NA,gamma,coccus,TRUE,GCF_001552035.1_ASM155203v1_genomic.fasta
NA,gram stain positive,anaerobic,FALSE,NA,FALSE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,NA,TRUE,GCA_019380255.1_ASM1938025v1_genomic.fasta
NA,gram stain positive,NA,FALSE,NA,NA,biosafety level 2,NA,TRUE,FALSE,FALSE,beta,coccus,TRUE,GCA_900475035.1_41965_F01_genomic.fasta
NA,gram stain positive,facultatively anaerobic,FALSE,TRUE,TRUE,NA,NA,TRUE,FALSE,NA,beta,coccus,TRUE,GCA_031582885.1_ASM3158288v1_genomic.fasta
NA,gram stain negative,anaerobic,FALSE,NA,FALSE,biosafety level 2,NA,TRUE,FALSE,NA,NA,spirillum,TRUE,GCF_949292615.1_A52_L2_H538_idba_bin.83_genomic.fasta
NA,gram stain positive,facultatively anaerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,beta,coccus,TRUE,GCA_010993845.2_ASM1099384v2_genomic.fasta
NA,gram stain negative,aerobic,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,bacillus,TRUE,GCF_001456115.1_ASM145611v1_genomic.fasta
NA,gram stain positive,facultatively anaerobic,FALSE,NA,TRUE,biosafety level 1,NA,TRUE,FALSE,NA,beta,coccus,TRUE,GCA_900459215.1_44087_A02_genomic.fasta
NA,gram stain positive,facultatively anaerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,beta,coccus,TRUE,GCA_016128095.1_ASM1612809v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,NA,NA,TRUE,FALSE,FALSE,gamma,bacillus,TRUE,GCF_002346025.1_ASM234602v1_genomic.fasta
NA,gram stain positive,facultatively anaerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,NA,coccus,TRUE,GCA_901553735.1_41965_D01_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_900475025.1_41906_G01_genomic.fasta
NA,gram stain positive,facultatively anaerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,NA,gamma,coccus,TRUE,GCF_002900385.1_ASM290038v1_genomic.fasta
NA,gram stain positive,facultatively anaerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,FALSE,NA,beta,coccus,TRUE,GCA_016028835.1_ASM1602883v1_genomic.fasta
NA,gram stain positive,facultatively anaerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,FALSE,FALSE,NA,coccus,TRUE,GCF_002310475.1_ASM231047v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,TRUE,NA,biosafety level 1,NA,TRUE,FALSE,FALSE,beta,NA,TRUE,GCF_001543175.1_ASM154317v1_genomic.fasta
NA,gram stain positive,aerobic,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,beta,NA,TRUE,GCA_020735385.1_ASM2073538v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,TRUE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_024746855.1_ASM2474685v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,TRUE,FALSE,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCF_009831665.3_ASM983166v3_genomic.fasta
NA,gram stain positive,aerobic,FALSE,TRUE,FALSE,biosafety level 1,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCF_006274405.1_ASM627440v1_genomic.fasta
NA,gram stain positive,anaerobic,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,bacillus,TRUE,GCA_900111325.1_IMG-taxon_2593339159_annotated_assembly_genomic.fasta
NA,gram stain positive,aerobic,FALSE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,GCA_032101185.1_ASM3210118v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,TRUE,TRUE,FALSE,NA,bacillus,TRUE,GCA_020990565.1_ASM2099056v1_genomic.fasta
NA,gram stain positive,aerobic,TRUE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCA_022674245.1_ASM2267424v1_genomic.fasta
NA,gram stain positive,anaerobic,FALSE,NA,FALSE,biosafety level 1,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,GCF_003469765.1_ASM346976v1_genomic.fasta
NA,gram stain positive,aerobic,TRUE,NA,NA,biosafety level 1,NA,FALSE,FALSE,TRUE,NA,bacillus,TRUE,GCF_001050115.1_ASM105011v1_genomic.fasta
NA,gram stain positive,anaerobic,FALSE,NA,FALSE,biosafety level 1,NA,TRUE,FALSE,NA,NA,bacillus,TRUE,GCF_003254825.1_ASM325482v1_genomic.fasta
NA,gram stain positive,anaerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,NA,gamma,bacillus,TRUE,GCA_018885085.1_ASM1888508v1_genomic.fasta
NA,gram stain positive,facultatively anaerobic,FALSE,TRUE,TRUE,biosafety level 2,NA,TRUE,FALSE,FALSE,beta,coccus,TRUE,GCA_900475675.1_45473_D02_genomic.fasta
NA,gram stain positive,anaerobic,FALSE,TRUE,FALSE,biosafety level 1,NA,FALSE,FALSE,NA,NA,bacillus,TRUE,GCF_001856695.1_ASM185669v1_genomic.fasta
NA,gram stain positive,anaerobic,FALSE,TRUE,FALSE,biosafety level 2,NA,TRUE,TRUE,TRUE,NA,bacillus,TRUE,GCA_020138775.1_ASM2013877v1_genomic.fasta
NA,gram stain positive,anaerobic,NA,NA,TRUE,biosafety level 2,FALSE,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCF_003606265.1_ASM360626v1_genomic.fasta
NA,gram stain positive,anaerobic,TRUE,NA,FALSE,biosafety level 1,NA,FALSE,FALSE,NA,NA,bacillus,TRUE,GCF_026240815.1_ASM2624081v1_genomic.fasta
NA,gram stain negative,aerobic,FALSE,NA,NA,biosafety level 1,NA,FALSE,FALSE,FALSE,NA,bacillus,TRUE,GCF_008808095.1_ASM880809v1_genomic.fasta
NA,gram stain positive,anaerobic,FALSE,NA,TRUE,biosafety level 2,NA,TRUE,FALSE,TRUE,NA,bacillus,TRUE,GCA_033128265.1_ASM3312826v1_genomic.fasta
